cust_no,recommended_products
13F7EA4B7CB06C34DECDDC6505E8319D,"D0003,D0011,D0002,D0005,C0012"
13FA543296C477263D7BAF814C21FA5F,"C0043,C0027,D0010,C0006,C0009"
143F85AF0230FBA484B36D93978FA557,"D0005,C0012,C0029,C0016,C0028"
14471F24AC88675247C82363F57C78D2,"C0041,C0016,C0038,D0012,D0009"
144CF8BEBA985ABE76DDD20B80A46C6F,"D0004,C0012,C0032,C0040,C0038"
1467FC44480C28B9EBDF068F78EB9A09,"D0001,C0019,C0029,C0027,C0035"
1478BD0B3A3851653E728ABF5830ABA8,"D0002,C0012,C0028,C0016,D0008"
147A0665744E70ACDFD6BBCC7F11A41A,"D0003,D0011,C0012,C0023,C0032"
1483E89120EF2AF05B30158B061BA7CD,"C0034,C0016,C0015,C0038,A0037"
14975F33721DB6CC08F7DF5148CD9052,"D0001,C0037,C0013,C0024,C0015"
14ABD1F12F2E6E77E24093C2716ABFB7,"D0001,D0004,C0014,C0032,C0038"
14C75F4DCFCC26C694CEEED988E20488,"D0003,D0004,D0006,D0002,D0007"
14D5540E049D97C63348D05D1B7BA328,"D0002,C0013,C0019,C0030,C0018"
14D7ED4C3AB46E3D00F5528A5F8482BE,"C0042,C0041,C0037,C0028,C0021"
14DC25E6465DD656D64930D46FBDBB09,"D0003,D0004,D0005,D0011,D0009"
14F1B9DAD87AD8057156B54E960871D3,"C0007,C0033,C0027,C0008,A0039"
14F77FDFA28E2500FAF380B84E5B9632,"D0005,C0038,C0032,C0040,C0006"
1509D9C36A72E52DF71B6285BB4FF6B3,"D0011,C0031,C0020,C0041,C0021"
151A35F4F0DB1443FF103644DC6ACBE1,"C0042,C0020,D0008,D0009,C0001"
15357172C601579262681916ABBB9E9E,"D0001,D0011,C0023,A0040,A0037"
1536FB1F8DFC105C604536C1D3D614B9,"D0007,C0028,C0027,C0036,C0045"
15468F21AAFF4A0B3ADBA717939C0479,"D0007,C0012,C0020,C0018,C0043"
154B1D26A7B6B5F6222FFD90C196955A,"C0024,C0032,D0014,D0012,C0002"
158A33DF17DBC96120C2A3A9FAA76868,"D0005,D0011,C0026,C0025,C0017"
15956C2E2B8132ADC2CED46F8DE9E469,"D0004,D0011,D0010,C0037,C0041"
159EB05DC0E26363DFDEAC10308250CD,"D0011,C0018,C0042,C0022,C0025"
15A2F63F0110569122ADE55E1B9E434A,"D0001,D0010,D0002,C0037,C0044"
15B0A94084A622A59CB637DE8FFB8231,"D0011,C0043,C0034,C0019,D0007"
15B41B310223E26434481506470E393C,"D0009,C0019,C0025,C0014,C0044"
15CB3C039359ED98F361FF940A0EB18D,"D0006,C0041,C0033,C0023,A0008"
15DCBCDADA8669D02E37D43317F01B84,"D0004,D0007,C0016,C0035,C0017"
1612B98CD8F027346F4685BD6D743F7B,"C0012,C0020,C0017,C0002,A0006"
1615BA670FF6036F99C3B2D89774DE48,"D0001,D0004,C0029,C0045,C0023"
1615C05550A342E5E1E132DBF6868AEA,"C0025,C0044,C0036,C0021,A0006"
1621B1EEB89B333688C2B5604EF875A7,"C0015,C0021,C0045,C0030,C0007"
1631805C5DC7EE3A25BDD7835BC57F01,"D0008,C0035,C0023,C0025,C0039"
16319C6F5A85C6BFD05534A6B250D162,"C0007,C0027,C0041,C0042,C0020"
1641A5E9C3C9B5A7794F6E921B4333A1,"D0003,D0005,D0009,C0013,C0031"
165D23F3F4C4480EDCFE66AFB2FAA207,"C0029,C0022,C0039,C0024,A0039"
166E07DC78353F6C2BC4C379E826ACA0,"D0003,D0011,D0009,C0036,C0035"
168201009CCE69FEC698E695089C86DF,"C0026,C0015,A0008,A0007,A0006"
16DBA853C5F487D7D3E7C7437298DCD8,"D0003,D0005,C0023,C0029,C0022"
16E001CC8E4D84C9102F83B2F510637D,"D0003,C0026,C0036,C0017,C0019"
16E4F17A1BA88693523E936AFC47C114,"D0007,C0040,C0014,D0012,C0004"
16E940CD9AA42997957C3898DECE6835,"C0036,C0044,C0038,C0024,A0006"
1703A26A9A3FA386B1BCEC1CE12855C5,"C0015,C0042,C0024,D0014,C0002"
17423437065975AF0E2E8C38824503B0,"C0037,C0017,C0016,T0001,C0002"
174AC7C551FFEF2602CF46AABBC3169A,"D0001,C0007,C0015,C0016,C0026"
175C5CFF1F1C8391244D7E5CCFFE78CF,"D0003,D0004,C0040,C0016,A0008"
1764E33411B71B5F4059784C1F6F5670,"D0001,D0009,C0044,C0039,C0033"
176FD510F487B8E9E7E84B6B103C22CB,"D0004,D0006,D0009,D0008,C0030"
177116C4F2B9DB745BC17E6F7FDD0A26,"C0042,C0038,D0013,D0002,A0019"
177327AF50D9CC3C0E3158654FB202E2,"C0020,C0042,C0017,C0032,C0001"
1782F7E04877670A13B0B5789E29EE0B,"D0005,C0017,C0036,C0032,C0014"
1799962375DC55B2D5748CDEEFBFA6CF,"D0001,D0003,D0004,D0006,D0002"
17A3FC83A93C575B7AA6E610D113271A,"D0010,C0020,D0012,D0014,T0001"
17BDF70A091F5FBEEA1808F2CCE93920,"C0012,C0030,C0019,C0023,C0027"
17BEF81573CA7F8409448B88C552E3CD,"D0002,C0030,A0006,C0005,C0001"
17C3D65850F86E8DEBEC97002B411949,"C0012,C0022,C0015,C0034,C0027"
17CDD2814E9BBC8CDEE8370214D53881,"D0008,D0013,C0014,C0028,C0026"
17D955E7BFAA314E55B95C047C06E7E3,"D0005,C0011,C0038,C0030,C0004"
17E1C706571DB6A4BF19B40DBAC8E8C4,"D0010,C0011,C0036,C0023,C0034"
17E39BD160EEA718DF6B85F687B22D58,"D0011,C0016,A0037,A0034,A0031"
17E5BAA713DF939A010246867B83205A,"C0034,C0017,C0022,C0035,C0038"
17EFED54EF3206A9CB21FB756753CBEF,"D0012,D0009,C0040,A0008,A0036"
17F7AE099FACE5D049EE64428F764AEB,"C0007,C0027,C0041,C0044,A0040"
1807264C14EC11F51B0046740FA57A31,"D0004,C0032,T0001,C0007,A0040"
1826A898BD4F9FB52ED5E089EDB06099,"D0004,D0011,C0015,C0023,C0020"
183154F7B612645EEA91FE3908481604,"C0033,C0016,C0001,A0039,A0008"
1850481E30E5A56B7FBD448BD4D19526,"C0012,D0010,C0022,C0025,C0018"
1853F5073620040B87001A04D8728133,"D0003,D0004,C0039,C0014,T0001"
1857D072776EC257D12478FEC5B47FDB,"D0001,C0018,C0014,C0025,C0045"
185A94A6BF30CA4C1A672B50D254DC74,"D0006,C0025,C0035,C0017,C0022"
18700EB15C731B11B01605581C004871,"D0004,D0006,C0011,C0030,C0023"
18BA2935149E8116E32D1FC112088113,"C0042,C0021,C0022,C0028,A0008"
18BC3195C2A3D3737E69955941326B06,"C0043,C0045,C0014,C0026,C0031"
18C2FBE6136545C9A8A41D388357B2E6,"D0009,C0030,C0013,A0010,A0022"
18D046C54D2C132C145A44BFD1DA6C03,"D0003,D0004,D0010,C0030,C0021"
18E525381BC41DB4846A6D4879FC5BB6,"D0001,D0010,C0012,C0026,C0018"
1900B94D55A98D126C37CAB7D7A2ABC6,"D0003,D0004,D0006,D0002,D0007"
19111059269406DD72433442A5E2E0F2,"D0002,C0015,C0017,D0010,C0004"
1914DBA3B72DBB0818E00E8112932C3A,"D0007,D0005,D0011,D0012,C0011"
1927D8C5169ED18164D1E2DA34810ED4,"C0007,C0021,C0013,C0025,C0016"
19418F8999B92BFBEAEAA6DDDD54AA20,"D0006,C0033,C0020,C0037,C0028"
19431C28FA49097980DD827A07F8FF0C,"C0011,C0015,C0041,C0003,C0007"
19435DCB34EA610EF4AB959BE45534EA,"D0006,C0030,C0040,C0043,C0006"
194CFDD7A0BE058DB2C8074DB8D517A4,"D0007,C0013,C0035,C0015,C0041"
1969FD36CD69186E86285400473A87D3,"C0042,C0025,C0035,C0003,C0008"
196AAAF9E38CA44205A45739C5C956FB,"D0008,C0029,C0021,C0020,A0008"
1986BC678DDCA2BB79A3C168DDC668A6,"D0001,C0023,C0015,C0016,C0007"
19964C671A19FAB12D840084C39FE8FE,"D0011,C0007,C0018,C0013,C0025"
19B08D857C0F4994CD260077B64E2DEE,"D0005,C0012,C0020,C0037,C0021"
19F2EE31C9EADEC252CF2EB49696C0E9,"D0004,D0008,C0036,C0039,C0043"
19F3D4F9AD49B149E4DEC85B46271F64,"D0003,D0001,D0005,C0012,C0001"
19F5821F8F46E1ABA054E8EAEB90B67E,"D0006,C0019,C0021,D0012,C0002"
1A058D0FC65646650A198F1BEA7050AE,"D0001,C0011,D0002,C0020,C0024"
1A29E102E5ECEDA4BBA5F27DE243F689,"D0003,D0001,C0011,C0037,C0025"
1A314B003F26A9864CF4E59787D6F87F,"D0003,C0012,C0011,C0007,D0004"
1A374A42A93BE2999A0E9A6FC4D4D593,"C0017,C0022,C0029,C0015,C0045"
1A4DA1D81CC55CD30796433639B521C6,"C0016,C0037,D0014,C0007,C0003"
1A5CC20B5964FBA5F917F76976D2A41D,"C0015,C0013,C0036,C0018,C0028"
1A5EE2066B7EC70BF6E626D3A5767DF8,"C0012,D0009,C0008,C0029,C0021"
1A6246D23557AA2FC478458DE9C1F927,"C0039,C0025,C0043,C0026,C0018"
1A7BB06C0155135A1C7EB461A1359665,"D0011,D0003,D0004,D0006,D0002"
1A84A9FA58D6B333F9A1CEC67E94E7C3,"C0037,C0038,C0002,C0004,A0006"
1AB3EB5BD1478B7BAE57CC8367667617,"D0012,D0014,C0021,C0026,C0029"
1ACA2A610850AF0B354C5573655967CF,"C0036,C0013,C0030,C0042,D0012"
1ACED347D6B613A67DFDEB408B26B599,"D0002,C0043,C0029,C0022,C0042"
1AEB8C7749D2A77093AABC84DF8758C4,"C0045,C0032,C0023,C0014,A0007"
1AEBCE8620B94B686B99CD12797246B9,"D0011,C0045,C0036,C0028,C0002"
1AF495027324D04A3AB1E2FD8A01264B,"D0009,C0020,C0003,A0022,A0007"
1B1A3D591F643295F0E8757D5ECAC0C2,"D0002,C0022,C0016,C0041,C0037"
1B275D87A81D231AFAF372852CB66E80,"D0011,D0005,C0028,C0035,C0044"
1B43EA7A6BACC18182EE871D70FA2AF9,"D0011,C0043,C0029,D0012,C0004"
1B50245C9B43B4D4DAA0C8F4CA30C8C8,"D0012,C0043,C0032,C0040,C0042"
1B51963EB3B458E0693FFFA4D17A9AB6,"C0023,C0026,C0031,C0032,C0034"
1B51E0D08ED5B05C8B7E4A92108F5FAF,"D0002,C0031,C0014,C0025,C0035"
1B5F59C956F377AC2D46401840E60683,"D0011,C0037,C0017,C0032,C0028"
1B7102CDA6CF32EE7F27AAF381F9A910,"D0005,D0006,C0039,C0018,C0038"
1B74918F1E03C64DE99E73A0EB7E2E78,"C0033,C0023,C0045,C0036,C0031"
1B84DFF037DB964FED8E692185C5B12A,"D0001,C0020,C0043,C0040,C0023"
1B88FBDBCCB86EC30E5952C9EA351E03,"C0039,A0019,A0031,A0030,A0026"
1B991E3F94F91D461D1618BAD2A74C85,"D0002,D0008,C0039,C0022,C0014"
1BA880B2EB1C12E1F31A2B93D21A402E,"D0005,D0011,D0010,C0031,C0001"
1BA89C94FF4A3D183733B0F60435F801,"C0027,C0034,C0015,C0031,C0038"
1BBC9BE27ABAF08D38A7270FA30D4C04,"D0004,C0029,C0026,C0018,D0006"
1BC5435812A7DB0286E8673CFC27B6DD,"D0009,C0017,C0029,C0044,C0014"
1BF9D10F0AED95DD5A140AB7A2587F95,"D0003,D0004,D0006,D0005,D0007"
1C0792A9903DB1ACE1275C74DFC2BA3E,"D0001,D0003,D0004,D0006,D0002"
1C1878B460A787B5151695CF781B4303,"C0012,C0029,C0023,C0030,C0017"
1C248F381386613AB7914CC0EAA4D89C,"D0011,D0008,C0037,C0027,C0014"
1C2C2348D7A72175BB9DDF9D1376122F,"D0004,C0018,C0028,C0041,C0036"
1C4518A06D082E01E81F198876DC38AC,"C0012,C0031,C0026,C0039,D0007"
1C65C6A784ADD55D4E20ACC01896E1C0,"D0005,D0009,C0031,D0012,C0003"
1C8C33A43EDFF8BB5D7682C8656EC815,"C0024,C0029,C0030,D0007,C0006"
1C8E26699B5B81E7211BC4ECDA7F36B0,"D0003,D0008,D0014,C0021,C0019"
1C958B79BC428BF550559314DF3B76EA,"D0001,D0003,D0004,D0006,D0005"
1CA382192988510686D2FECF8460FAAB,"D0004,C0011,D0002,C0036,C0040"
1CA608D6CB314E115F380CCF382F7523,"D0006,C0011,C0015,C0019,C0023"
1CB34BC83FF525EB35352D455C53346C,"C0025,C0026,C0040,C0033,C0038"
1CB7332986D7B51E127AA271854116CA,"D0001,C0037,C0042,C0044,C0040"
1CBCC0E8BFB71B4BD1E6A7B341F79979,"C0014,D0014,D0012,C0005,C0004"
1CC1A976184EDA1B9F5F0C98B475CF13,"C0033,C0040,C0018,T0001,A0040"
1CC814E41346C992513D1BDFB8F653AA,"D0007,D0006,C0035,C0038,C0028"
1CD3B72F0EB2BF8B1397498B5D1B04E3,"C0011,C0041,C0026,C0031,C0003"
1CDFE351476EC6962D791EA6BC651E17,"D0005,D0008,D0010,D0009,D0012"
1CEF02A7659D9276D890628FBB940349,"C0014,C0021,C0019,C0027,C0007"
1CF04728F6EBE822F8680A546627ACB4,"C0021,C0025,C0022,C0002,C0001"
1D03F0959E95F245897E877A8245BD96,"D0003,D0004,D0006,D0005,D0002"
1D0952734E2FAE74A0589D60D6172149,"D0003,D0008,C0027,C0021,C0037"
1D0C195CA8243D55B089F0B9E310B590,"D0003,D0005,D0006,C0017,A0037"
1D1A4DFC647E3C21B70DD77E86FE0FB6,"D0011,C0012,C0032,C0045,C0025"
1D1D6519D63BB02722947AD91B343EF0,"C0011,D0009,C0030,C0041,C0033"
1D2CE9A1C55B31B22BAE85342EF7C457,"D0001,D0006,D0005,C0012,D0013"
1D2E0920FFA6CE9B8B5D2040848BC31A,"D0001,D0004,D0002,D0005,D0007"
1D3504CAAAA5790128649156F660E82C,"D0008,C0035,C0028,C0017,C0036"
1D5BC9249863388CF753D1384583FB95,"C0029,C0030,C0041,C0024,A0035"
1D6CD3199978002B269D16AEF7DD9095,"C0028,C0037,C0020,C0007,C0010"
1D9F853CFD64AD6001341742A041788C,"D0006,C0043,C0031,C0039,D0008"
1DA599A162083F85D9F49A39C48C8862,"C0042,C0033,C0020,C0017,A0019"
1DB248DBD8872FC24CB138473939FF14,"D0006,D0011,D0009,D0013,C0012"
1DC33F629B2E827AFA0ACA41778D0BD5,"D0004,D0011,C0016,C0044,C0020"
1DCC0346FD82BF2AA0C67EE6B1F24E8C,"D0004,D0010,C0033,C0036,C0018"
1DD9D5A66BBF3FB335DEBBD228CB64C5,"D0001,C0019,D0008,A0036,A0033"
1DEB3DE88FEDCEB77A389E0A2D3FDD79,"C0011,C0013,C0039,C0045,D0014"
1E0A54A518248F625376EB017DEA2949,"D0003,D0001,D0004,C0021,C0014"
1E1D09F9D149D57B7D9AB396342AF672,"C0042,C0025,C0034,A0006,A0028"
1E3FBE1AC039DB46644024535355A3C8,"D0009,C0012,D0014,C0034,C0016"
1E5E00FC143EF26C672D11ABB636AAED,"D0005,D0009,D0013,C0019,C0026"
1E78D3F67FE332F19C1B2397CDE6F4B5,"D0001,C0015,C0033,C0013,A0021"
1E79F5C18B22A7F8A64FF240E6B830AA,"D0004,C0037,C0043,C0021,C0026"
1E91189086CA53DFFBAF2BBB20DC85C5,"D0004,C0013,C0038,C0005,A0038"
1EB8613336387407B042EB697AF48AC2,"D0002,D0008,D0010,D0014,D0013"
1EC6D19DC7362BB2395AC120A42F9741,"D0007,C0041,C0027,C0023,D0013"
1ED1F0474030E7905F2F18A05626501B,"D0004,D0006,D0002,D0011,D0012"
1ED71DDC1DC88FBE4EAABFEDEBA91EFE,"D0003,C0011,C0015,C0041,C0020"
1EE8E7959CF75C6892EEDCF7D2CFF2AA,"C0040,C0043,C0030,D0013,C0004"
1EEB6C3A74C2ACD33855CEFD449BE621,"C0024,C0036,C0029,D0002,A0008"
1EF31D7AB4949612A03253FC4349F1B5,"C0016,C0013,C0003,A0037,A0023"
1EF9C29A70288EB35DD535321EC5975D,"D0007,C0012,C0024,C0015,C0043"
1EFBC297A7119C7174CCB8A16C0236BD,"D0004,C0041,C0032,C0034,C0001"
1EFCEAB47E7AF9A8126BB5B7150A40BB,"C0019,C0017,C0001,C0002,A0019"
1F0C4397F3AB108AFD2FCBABFB2D5210,"D0006,D0002,C0025,C0026,C0013"
1F15133EF8D5E9C13B309D8C1AC3DDAE,"D0004,C0022,C0013,C0006,C0001"
1F344C23CC6EE39D78EE094562F0FA7E,"D0004,C0043,C0021,C0036,T0001"
1F373FA91F3888E31727D2932096FA4E,"D0005,D0011,C0040,C0023,C0024"
1F49668E2DCBB442E803FB433267FF92,"C0019,C0038,C0025,C0041,A0035"
1F5F33D2832A9300951C8693F6BF1F0E,"D0011,C0023,C0031,D0013,C0004"
1F68C11086E54F3F0659A3DCD5802CBF,"D0011,C0039,C0017,C0018,D0012"
1F6D93E8E5F79B9884AFE471134C85DE,"D0011,D0009,C0030,C0016,C0025"
1F6DE2031FADD91AE28ED4EC80CF4813,"D0005,D0007,D0006,C0008,C0022"
1F6EA9811A703B4EECC41F3F3FFB27BD,"D0004,C0039,C0021,C0029,C0019"
1FA3472B6BA7E08C53679CE87A2A7A87,"C0034,D0012,D0014,A0007,C0005"
1FB0DF153C90CBDE2309A226E9A229D0,"C0012,C0039,C0022,C0043,C0045"
1FBE678DB5325C589A0CDA88F76E7F2E,"D0012,C0015,C0034,C0033,C0037"
20136461AB61F4AA6CCEA83055F2C360,"C0021,C0038,C0016,T0001,A0038"
203E8CAC4042C10796054907D246017C,"D0011,D0001,D0003,D0004,D0002"
204868122EDD4F05F77F36498DB0DE78,"D0003,D0006,D0011,D0010,D0009"
206DF28AF0FEDC1D2F9853906BBAE88D,"D0004,D0011,C0007,D0010,C0012"
206FED9F4BD07D74BD61846FA61FA93A,"D0007,D0008,D0010,C0041,C0030"
2076B4D108EC49257B5F6B5248FFBFBC,"C0029,C0018,C0045,A0035,A0023"
208523D79EE326EDDD4556D482D11AF9,"D0002,C0007,C0043,C0027,C0001"
208DE766C74D821610ADBBF1CE3B66E5,"C0012,C0019,C0038,A0038,A0008"
20967D3A2B4997443C600794A40146FF,"D0005,C0011,C0012,C0038,A0008"
20B575CCF3525ECFCACF446F3D191333,"C0038,C0013,C0023,D0013,A0036"
20C063B510B5AF323EA09FC010389C1C,"D0001,D0013,D0014,D0007,D0009"
20CE84910D979972AD7827CB29BF54FE,"D0007,D0011,C0025,C0005,A0039"
20F656B0D31D9F9A06F94B500B81649F,"D0004,D0006,C0026,C0006,A0023"
20F8A5586E26569638950D0E2D698B71,"D0006,C0044,C0019,A0035,A0037"
2101AEB20025EF2A488698341842600C,"C0027,C0014,C0030,C0044,C0028"
210CBC73E769750EDBEAD23D833685C2,"C0039,C0034,C0038,D0008,D0009"
211CFDC2749C419375C5A6E374CA13F4,"D0003,D0004,C0008,C0029,D0014"
2128E0DC3B975BECB5959DA20A9FC010,"D0008,D0014,C0041,C0045,C0031"
21550CB832C4C22751FB50E3BA6123CC,"D0003,D0004,D0002,C0032,C0028"
215E2AE5876215A127D5D1F187994933,"C0028,C0024,C0017,C0026,C0002"
21648CB294117DA7722EE05EC7C4B0C3,"D0001,D0007,C0012,C0041,C0027"
21780AD394F14EAA886A1273823FD468,"D0002,C0020,C0019,C0002,C0005"
21853D3AF9122B215D99EDB48EC98555,"C0025,C0032,D0009,A0009,A0037"
21864D12FB36E67B8FF52F774163C9FA,"D0003,C0025,C0017,C0001,C0006"
218E1161A99E82074984D4EE34D963FB,"C0017,C0040,C0028,C0021,C0029"
21B9E8B1C87ABDEF425E087415F5F5C0,"C0007,C0045,C0043,C0039,C0020"
21C20FC425742EE7338F246943007D8C,"D0003,D0001,D0006,C0018,C0025"
21D7BD9F80DF762BAB1A6D7F8670C014,"D0005,D0008,C0020,C0025,C0035"
21EED3B93BBA4B75825A654FA22631CE,"C0042,C0030,C0043,C0033,C0007"
21F84B8ED42A94534B9F6CEA3D8739A6,"D0002,D0003,D0004,D0006,D0011"
21F8863BE1712A8723BE6054B6BE07A6,"D0004,D0006,D0007,D0011,D0008"
220E370E817055F1DA6C3BC79F234CDA,"D0005,C0020,C0036,C0035,C0001"
22160C2210E198786A71BF1AF00EDA0A,"D0002,D0009,D0012,C0020,C0014"
222E5B6050CDC6423799AA002B5D7A4D,"C0011,D0005,C0044,C0021,C0030"
2264F1B24B570CF60D37F73DFDFCE138,"C0032,C0044,C0023,C0002,C0001"
228A34C83E02CD529BF0DE13D2B56212,"D0004,D0006,D0005,D0011,D0013"
228D43788F5930EE351CD1A26DE056A1,"D0001,C0042,C0013,C0023,D0009"
228D9EBA6D33B88586975FB31ACC1CAD,"D0001,C0012,C0029,C0034,C0020"
22BC56CF7CB6DEE73B7D94A5A37F3ED3,"C0033,C0028,C0039,C0041,D0013"
22C28043FD7E9B2BAACD0CED6F823971,"C0019,C0025,C0044,C0026,C0016"
22E8AA2DFCF57C4DEA01D92AA8B9CA7D,"D0005,D0010,C0014,C0033,C0030"
22FE5C8094BAE95F6B64E9B4ED41AFEC,"D0005,C0011,C0013,C0036,C0019"
2307D770F7DB910D01FCABF5749CD02B,"D0003,D0002,D0008,C0025,D0013"
23459F623672B8EF1CEAC6F516A4B90C,"C0042,C0017,C0021,C0008,C0007"
23699C0C30D48CCF9D36549E468D94FB,"D0001,D0003,D0004,D0011,D0008"
237AE1A92A2BD97848093A16CA47BA41,"C0012,C0041,C0031,C0044,C0043"
238281BA005CCD4BB8B0984F647936EE,"C0013,C0039,C0033,C0025,C0001"
23A2FDA2607B6D539B2DDE0A60AE983C,"D0003,C0015,C0037,C0005,A0007"
23CA30B444ABD5ED40768F8F45B9904A,"C0011,C0028,C0031,C0032,C0029"
240903F7849A72CCACE9D1F27BB27EA2,"D0006,C0044,C0038,C0018,C0029"
2410C38441857431B8A93EEF0FACED2D,"C0034,C0032,C0015,D0014,C0002"
245E8750C7F4582A8C5842BBD28601A8,"D0001,D0013,C0041,C0013,C0034"
2470C64D463566EA071BC88D984D0670,"D0003,C0012,C0027,C0040,C0017"
24B9D477A807CB877FD5B9DD5B95D595,"C0012,C0037,C0023,D0013,D0009"
24BCA13F4BE23E74BD6859F5CF9674B7,"D0003,C0041,C0038,A0036,C0004"
24D2E0895EDDCAB327089C8064B7ED7E,"C0034,C0019,C0028,C0033,D0012"
24D92CBAD0F3D099D176DB25FB14B6A4,"D0003,D0004,D0006,C0031,C0028"
24E67F618501B2C9813A9866A4FCAC9B,"C0007,C0025,C0018,C0033,D0013"
24FD21D4BE97E3E00692ADA44B385456,"D0004,D0005,D0002,C0040,C0023"
24FE7D7C855FDE42089D5E1C61310281,"D0003,D0004,D0006,D0007,D0005"
2506B23FBCEE5A971E1D79AA2496A665,"D0005,C0042,C0021,D0013,A0019"
251E6C9EF62F14A2F8A1260A223B2135,"C0030,C0035,C0043,D0013,C0004"
2523BEC9CA8CA6DA5570305D4163F927,"C0011,C0022,C0027,C0029,C0044"
252D27AD89692168FF37379D787184F7,"D0003,D0002,C0034,C0018,C0029"
252F26FDA31A8E182F5902521D53254D,"D0006,C0024,C0019,C0030,C0032"
2546BFA9A569B64BF7F250FF3CD5DB85,"C0044,C0036,C0038,D0010,C0003"
256F4B6D56A889BA3C63AA6256495C08,"D0006,D0007,C0044,C0035,C0027"
2577D70F3B5787BAD79A2442FE1D859B,"C0035,C0027,C0029,C0024,C0037"
25881CDD402BD657F180CE278A717BBA,"D0001,D0007,C0014,C0033,C0041"
25A421E355995D6707803C8BCF06B944,"C0039,C0026,C0019,C0035,C0045"
25AE644E4E9641B7CA1BAFB4E3FB2118,"D0010,C0017,C0024,C0001,A0037"
25D6796834A65E4F6377E3550F6797E5,"C0039,C0025,C0024,C0021,C0042"
260143C5F448391E05EFA8BAA50FEA5D,"A0039,C0041,D0006,D0007,A0024"
263C1DFC08AB2A5EB3DD67810859DC4A,"C0045,C0037,C0033,C0038,C0043"
26553101D4F7F1A0AD23606CECDE3499,"D0011,C0011,D0013,C0025,C0027"
2655C29BB39C1AA17C835B2B344B2119,"D0005,D0007,C0037,C0044,C0013"
26572556B9E4622058F34DBF57524BF9,"C0034,C0022,C0030,C0025,A0008"
2658663DCB9C26D016EDF6BAF6F4ECB0,"D0010,C0011,C0025,C0033,C0007"
265BBF86ADC3E4F28C217557E3B98A01,"D0011,D0014,D0013,C0035,C0016"
26862A48D4EE29E1BCEEB5F1E291429E,"D0005,D0009,C0036,C0019,C0013"
268B51F0E181ABC990BAA22812F8D3B5,"D0002,C0039,C0020,C0025,C0032"
26A481CDDE4C5C7FA7FC325AA89EE5D4,"C0013,C0043,C0041,C0020,C0003"
26AC78CF433BB5652A7ECE12E4DDE6BC,"D0004,D0008,C0044,C0031,C0019"
26AE1A1F07C7B070F34852A933FFE3AB,"C0023,C0033,C0016,C0018,C0039"
26BFE39B69E4AD04E078CF7312643C11,"D0001,C0021,C0022,D0013,D0010"
26DBB552460F4275DDA89707FFCFDD22,"D0007,C0022,C0025,C0016,C0040"
26EEE2FDFC8F969EDB2E6C894BF0ED8A,"C0012,C0040,C0022,C0019,C0010"
26F02987C99F8FFB59C07AC9CDDA4C09,"D0008,C0022,C0008,A0040,A0039"
26FF5A18104CE3C121E0E8DAF3258223,"D0014,D0012,C0019,C0016,C0013"
2702CA18BEA3352E1EF37433C2BBB0C2,"C0038,C0043,C0018,D0008,D0014"
2710FDB2024EB467272CFD6984A652DC,"D0005,D0011,C0036,C0002,A0035"
2723A718A47D46F6FBB054037963BCF9,"D0008,C0020,C0034,C0038,D0012"
2770BECF9BE0CAEE650DD77A0648A379,"D0001,D0005,D0002,C0038,C0033"
277E65F4E5353C77A5254A477B5D0FF1,"D0001,D0002,D0009,C0016,C0035"
278B802050F9486388AC617BD0E28ADF,"C0012,C0024,C0022,C0003,C0008"
2795E7D4EC58B1BE300D8557C02C6BDB,"C0029,C0024,C0042,C0036,C0018"
27A4C6A52389DC6592B7BFFC5F69021F,"D0006,D0008,C0043,C0025,C0015"
27ADC0141B528ED0B172323168B290DB,"D0003,D0012,C0041,C0014,C0031"
27CA996BA513509157B11D0E571EBFB5,"C0026,C0020,C0029,C0031,C0005"
27D0BAD6B7895FADEC8A18E41B4FE880,"C0041,C0034,C0036,C0026,D0012"
27D8326F6CB078DD6846465B57D87AC6,"D0006,C0007,C0023,C0018,C0014"
27D8AF802AE8C6B42A913DD7CAE40423,"D0003,C0029,C0032,C0015,C0009"
27E1D0110896CAF2F36157AA351E6808,"D0007,C0033,C0031,C0025,C0018"
27EE76A9BC9B2DA78AD0A4C9C8E5424E,"D0004,C0042,C0006,A0039,C0009"
27F0D38860FD98C7833D84630436F300,"D0002,C0041,D0013,C0006,A0019"
2801DC5ECF08B0E19DB004194D38ACC6,"D0005,C0019,C0036,C0004,A0035"
28068A85725EB88AB1AE5BD1EE26D4C4,"C0041,C0031,C0033,D0013,A0040"
281DAC5AC7F5CA27D569EAB029965D8F,"D0003,C0030,C0017,C0013,C0022"
28672C5B9587205779BD37BD0F0BD976,"D0001,D0008,C0018,C0029,C0014"
286E18D07432B3BF0CBD92D3F02FCF2C,"D0011,D0001,D0004,D0005,D0002"
286FFAF1BFC9F594423F0B0755D4C4A9,"D0007,D0002,C0020,C0019,C0035"
287051A6DACD9E8A22FE44DBA003A325,"C0038,C0016,C0043,C0028,D0009"
2874F57722ACCC05E9E8427FB0B0A97B,"D0006,D0008,D0013,C0006,A0019"
28799D8B775013C82C44DC8BAEC1F12B,"D0003,C0039,C0031,C0038,A0035"
287DAD99B99A1A3F49E09C8224BC785C,"D0006,D0014,C0043,C0038,C0006"
28808D11DB503BA3C04EBDAB9FB3F066,"C0040,C0026,A0006,A0009,A0038"
