cust_no,recommended_products
C0010302,"P00449,D0096,D0087,D0089,D0012"
C0010312,"P00311,D0019,D0021,D0051,D0031"
C0010313,"P00406,P00383,P00410,P00333,P00157"
C0010316,"P00286,D0046,D0012,D0028,D0070"
C0010320,"D0002,D0079,D0022,D0081,D0063"
C0010326,"P00440,P00220,D0063,D0042,D0098"
C0010328,"P00378,P00371,P00237,D0080,D0067"
C0010329,"D0007,D0080,D0059,D0024,D0081"
C0010331,"D0085,D0071,D0068,D0092,D0007"
C0010332,"D0072,D0025,D0010,D0096,D0030"
C0010342,"D0040,D0006,D0049,D0092,D0030"
C0010343,"P00119,D0073,D0078,D0090,D0034"
C0010348,"D0011,D0087,D0096,D0044,D0013"
C0010352,"D0042,D0027,D0087,D0054,D0048"
C0010355,"P00205,P00382,D0024,D0099,D0077"
C0010357,"P00003,D0052,D0040,D0061,D0070"
C0010361,"P00466,P00146,D0051,D0013,D0010"
C0010366,"D0010,D0087,D0054,D0022,D0049"
C0010367,"D0087,D0086,D0045,D0100,D0098"
C0010374,"D0003,D0038,D0079,D0067,D0012"
C0010382,"P00290,D0070,D0009,D0014,D0087"
C0010385,"P00038,D0097,D0059,D0053,D0011"
C0010386,"P00217,P00481,D0069,D0077,D0094"
C0010390,"P00467,P00135,P00156,D0054,D0065"
C0010400,"D0067,D0018,D0015,D0076,D0096"
C0010405,"P00253,P00233,D0001,D0002,D0073"
C0010407,"D0051,D0043,D0048,D0094,D0044"
C0010412,"P00163,P00002,D0045,D0084,D0001"
C0010414,"P00022,P00066,P00099,D0040,D0061"
C0010415,"D0083,D0014,D0071,D0031,D0073"
C0010419,"D0029,D0020,D0033,D0031,D0041"
C0010422,"D0094,D0017,D0037,D0038,D0034"
C0010423,"D0065,D0017,D0097,D0002,D0093"
C0010424,"P00038,P00208,D0074,D0075,D0094"
C0010430,"P00142,P00084,D0066,D0053,D0019"
C0010431,"P00036,D0084,D0060,D0010,D0029"
C0010432,"P00300,P00283,P00275,P00368,P00436"
C0010437,"D0085,D0084,D0083,D0043,D0080"
C0010441,"P00376,D0091,D0009,D0061,D0056"
C0010446,"D0093,D0088,D0050,D0046,D0003"
C0010447,"P00219,P00145,P00370,D0062,D0012"
C0010448,"P00447,D0073,D0093,D0014,D0022"
C0010449,"P00056,P00210,P00314,P00469,D0015"
C0010463,"D0009,D0018,D0089,D0050,D0047"
C0010464,"P00413,P00447,D0049,D0087,D0085"
C0010480,"D0080,D0007,D0074,D0004,D0006"
C0010481,"P00239,P00096,P00083,D0062,D0094"
C0010490,"P00004,D0089,D0078,D0022,D0047"
C0010496,"D0026,D0099,D0034,D0072,D0059"
C0010498,"P00033,P00438,P00176,P00183,D0088"
C0010499,"P00199,P00118,D0087,D0068,D0043"
C0010505,"P00199,D0036,D0057,D0087,D0040"
C0010506,"D0007,D0012,D0070,D0044,D0053"
C0010511,"D0064,D0041,D0051,D0008,D0022"
C0010512,"P00122,D0031,D0043,D0052,D0074"
C0010513,"D0074,D0014,D0018,D0005,D0079"
C0010520,"P00323,D0050,D0033,D0041,D0062"
C0010530,"D0030,D0017,D0045,D0063,D0023"
C0010533,"P00365,D0011,D0045,D0030,D0006"
C0010535,"D0069,D0045,D0054,D0090,D0061"
C0010538,"D0053,D0068,D0006,D0051,D0062"
C0010539,"D0029,D0035,D0019,D0006,D0090"
C0010558,"D0037,D0025,D0072,D0040,D0091"
C0010560,"P00282,P00203,P00043,P00329,P00201"
C0010561,"D0019,D0005,D0081,D0068,D0050"
C0010570,"D0096,D0020,D0055,D0019,D0048"
C0010578,"D0052,D0072,D0051,D0079,D0013"
C0010580,"P00131,D0061,D0025,D0072,D0042"
C0010581,"D0023,D0015,D0021,D0003,D0090"
C0010586,"P00083,D0077,D0035,D0085,D0080"
C0010597,"D0011,D0099,D0082,D0009,D0044"
C0010600,"P00351,P00231,D0045,D0062,D0089"
C0010610,"P00112,D0041,D0064,D0089,D0093"
C0010611,"P00213,P00248,P00011,P00470,D0024"
C0010615,"P00029,P00198,D0019,D0045,D0034"
C0010625,"D0065,D0056,D0021,D0043,D0001"
C0010629,"P00445,P00030,D0090,D0057,D0080"
C0010631,"P00420,P00202,D0088,D0062,D0034"
C0010645,"D0055,D0065,D0010,D0028,D0027"
C0010646,"D0095,D0069,D0028,D0017,D0057"
C0010647,"D0066,D0083,D0080,D0073,D0063"
C0010649,"P00318,P00231,P00056,D0016,D0074"
C0010650,"P00028,D0062,D0056,D0009,D0055"
C0010651,"D0015,D0041,D0067,D0092,D0078"
C0010654,"P00423,D0098,D0087,D0036,D0053"
C0010664,"P00273,P00235,D0012,D0049,D0037"
C0010665,"P00321,D0062,D0069,D0013,D0087"
C0010672,"D0072,D0098,D0078,D0080,D0030"
C0010676,"P00450,P00231,P00337,D0085,D0040"
C0010677,"P00181,D0087,D0033,D0096,D0051"
C0010679,"P00046,D0072,D0055,D0048,D0096"
C0010680,"D0083,D0011,D0057,D0023,D0081"
C0010691,"P00075,P00053,D0014,D0039,D0030"
C0010697,"P00471,P00321,P00250,D0037,D0005"
C0010710,"D0062,D0055,D0043,D0031,D0073"
C0010713,"D0046,D0082,D0079,D0088,D0073"
C0010719,"P00266,D0040,D0010,D0068,D0039"
C0010720,"D0100,D0021,D0005,D0046,D0068"
C0010724,"P00356,P00496,D0004,D0009,D0086"
C0010732,"P00052,D0015,D0033,D0092,D0052"
C0010733,"P00258,D0078,D0010,D0014,D0036"
C0010743,"P00017,P00168,D0051,D0005,D0021"
C0010744,"P00089,P00400,P00328,D0061,D0036"
C0010762,"P00273,P00182,D0037,D0094,D0098"
C0010766,"P00265,P00351,P00298,D0064,D0002"
C0010780,"D0007,D0042,D0054,D0091,D0029"
C0010781,"P00073,D0060,D0062,D0065,D0027"
C0010785,"D0029,D0076,D0005,D0085,D0086"
C0010787,"D0021,D0033,D0071,D0036,D0066"
C0010792,"P00273,D0080,D0053,D0086,D0020"
C0010808,"D0096,D0080,D0077,D0049,D0090"
C0010810,"D0100,D0070,D0013,D0047,D0011"
C0010819,"P00242,D0022,D0077,D0013,D0084"
C0010827,"P00083,D0090,D0093,D0051,D0075"
C0010830,"D0007,D0026,D0056,D0034,D0074"
C0010837,"P00062,P00177,D0026,D0089,D0056"
C0010839,"D0045,D0044,D0037,D0035,D0055"
C0010841,"D0033,D0009,D0100,D0075,D0003"
C0010843,"P00322,D0030,D0083,D0033,D0087"
C0010868,"D0016,D0097,D0031,D0072,D0098"
C0010870,"D0095,D0083,D0092,D0012,D0058"
C0010871,"P00042,D0016,D0084,D0008,D0004"
C0010873,"D0054,D0072,D0100,D0012,D0092"
C0010874,"D0005,D0086,D0013,D0044,D0040"
C0010880,"P00051,D0007,D0064,D0072,D0003"
C0010882,"D0091,D0017,D0038,D0023,D0020"
C0010885,"D0068,D0086,D0066,D0082,D0014"
C0010900,"P00217,P00239,D0085,D0001,D0028"
C0010909,"P00165,P00157,D0083,D0078,D0019"
C0010916,"D0075,D0037,D0002,D0016,D0058"
C0010927,"D0043,D0082,D0041,D0039,D0054"
C0010947,"P00065,P00220,P00383,D0021,D0032"
C0010948,"P00446,D0032,D0037,D0074,D0003"
C0010952,"D0092,D0089,D0082,D0062,D0053"
C0010953,"D0067,D0016,D0069,D0070,D0011"
C0010964,"P00332,D0001,D0088,D0023,D0087"
C0010970,"D0036,D0075,D0078,D0027,D0018"
C0010978,"P00048,P00117,D0025,D0072,D0058"
C0010980,"D0067,D0046,D0051,D0083,D0082"
C0010991,"P00387,P00150,P00384,D0056,D0094"
C0010993,"P00216,D0010,D0094,D0013,D0018"
C0010995,"P00130,D0072,D0027,D0047,D0003"
C0011001,"P00138,P00307,D0062,D0017,D0091"
C0011014,"D0013,D0079,D0098,D0048,D0055"
C0011016,"P00236,D0014,D0071,D0048,D0077"
C0011019,"D0034,D0089,D0033,D0025,D0065"
C0011020,"D0017,D0049,D0055,D0019,D0037"
C0011021,"P00404,D0025,D0064,D0047,D0010"
C0011025,"P00462,D0075,D0016,D0087,D0046"
C0011038,"P00252,D0049,D0039,D0054,D0074"
C0011044,"D0009,D0043,D0084,D0018,D0019"
C0011045,"P00408,D0053,D0009,D0100,D0033"
C0011049,"D0065,D0067,D0064,D0023,D0050"
C0011051,"D0073,D0088,D0055,D0002,D0023"
C0011052,"D0058,D0048,D0036,D0052,D0068"
C0011056,"D0097,D0072,D0096,D0077,D0020"
C0011057,"D0087,D0001,D0073,D0046,D0042"
C0011061,"P00372,P00237,D0024,D0089,D0071"
C0011067,"P00052,D0079,D0021,D0027,D0070"
C0011068,"P00085,P00047,P00083,D0002,D0005"
C0011073,"D0099,D0026,D0098,D0057,D0038"
C0011077,"D0025,D0023,D0046,D0004,D0091"
C0011079,"D0073,D0043,D0084,D0077,D0099"
C0011082,"D0081,D0042,D0054,D0065,D0075"
C0011083,"P00243,P00288,D0098,D0033,D0003"
C0011092,"D0007,D0088,D0048,D0090,D0017"
C0011099,"P00481,P00214,P00118,D0011,D0082"
C0011106,"D0090,D0027,D0017,D0099,D0019"
C0011115,"P00241,P00403,P00101,P00118,D0086"
C0011120,"D0009,D0075,D0041,D0022,D0065"
C0011124,"D0039,D0073,D0084,D0011,D0019"
C0011136,"P00146,D0029,D0055,D0095,D0040"
C0011141,"P00153,D0090,D0072,D0041,D0060"
C0011147,"D0070,D0094,D0045,D0011,D0020"
C0011151,"D0047,D0004,D0074,D0006,D0044"
C0011161,"P00280,P00035,P00391,D0024,D0075"
C0011163,"D0016,D0064,D0078,D0098,D0056"
C0011166,"P00026,D0074,D0078,D0049,D0029"
C0011177,"D0059,D0069,D0094,D0100,D0056"
C0011180,"D0048,D0038,D0009,D0056,D0055"
C0011184,"D0047,D0038,D0045,D0026,D0086"
C0011189,"D0087,D0084,D0045,D0099,D0060"
C0011192,"D0081,D0015,D0051,D0096,D0013"
C0011194,"D0016,D0035,D0065,D0072,D0032"
C0011209,"P00370,D0027,D0083,D0050,D0059"
C0011214,"P00006,D0012,D0096,D0070,D0079"
C0011217,"P00213,D0086,D0077,D0044,D0016"
C0011218,"D0008,D0026,D0036,D0020,D0042"
C0011223,"P00116,P00419,D0063,D0024,D0071"
C0011226,"P00217,P00409,P00342,D0018,D0004"
C0011227,"P00139,P00098,D0073,D0057,D0014"
C0011228,"D0065,D0001,D0026,D0055,D0051"
C0011231,"P00065,P00222,P00018,D0052,D0019"
C0011234,"P00344,P00454,D0080,D0074,D0076"
C0011237,"P00159,P00336,D0058,D0063,D0029"
C0011238,"P00405,D0010,D0079,D0074,D0071"
C0011249,"D0073,D0081,D0035,D0085,D0022"
C0011250,"P00108,D0081,D0084,D0092,D0047"
C0011263,"P00233,P00074,D0085,D0089,D0031"
C0011264,"P00486,P00071,P00338,P00201,D0057"
C0011267,"P00494,P00307,D0069,D0009,D0025"
C0011271,"P00457,P00468,D0006,D0013,D0053"
C0011283,"P00079,D0003,D0064,D0039,D0049"
C0011288,"P00305,P00293,D0033,D0039,D0085"
C0011291,"P00431,P00090,D0007,D0040,D0070"
C0011293,"D0001,D0090,D0075,D0087,D0069"
C0011305,"P00385,D0010,D0038,D0008,D0001"
C0011312,"D0013,D0042,D0046,D0076,D0024"
C0011320,"P00425,D0098,D0063,D0055,D0097"
C0011321,"P00280,D0037,D0029,D0025,D0062"
C0011326,"D0014,D0087,D0094,D0020,D0082"
C0011328,"P00279,D0021,D0047,D0038,D0099"
C0011331,"P00281,P00334,P00035,D0010,D0027"
C0011336,"P00432,P00247,D0038,D0007,D0008"
C0011341,"P00144,P00260,P00274,P00487,D0016"
C0011344,"P00339,D0051,D0081,D0014,D0008"
C0011353,"D0074,D0076,D0044,D0062,D0066"
C0011366,"P00280,D0019,D0059,D0013,D0061"
C0011367,"D0097,D0100,D0064,D0033,D0062"
C0011374,"P00325,D0087,D0060,D0001,D0038"
C0011379,"D0060,D0092,D0082,D0073,D0041"
C0011380,"D0010,D0071,D0042,D0075,D0069"
C0011388,"D0060,D0027,D0071,D0069,D0074"
C0011402,"P00340,P00063,P00351,P00173,P00481"
C0011403,"D0050,D0028,D0020,D0088,D0058"
C0011404,"D0059,D0044,D0093,D0001,D0082"
C0011415,"D0031,D0042,D0016,D0052,D0046"
C0011419,"D0015,D0052,D0021,D0008,D0005"
C0011420,"D0052,D0059,D0037,D0089,D0011"
C0011424,"P00285,D0049,D0060,D0036,D0042"
C0011430,"D0090,D0044,D0062,D0041,D0065"
C0011433,"P00456,P00251,D0025,D0093,D0069"
C0011434,"D0056,D0044,D0073,D0090,D0025"
C0011437,"D0062,D0037,D0040,D0043,D0023"
C0011444,"D0046,D0016,D0057,D0064,D0042"
C0011447,"P00022,D0062,D0099,D0021,D0037"
C0011454,"P00273,P00309,D0074,D0003,D0098"
C0011456,"D0013,D0097,D0017,D0008,D0051"
C0011458,"P00234,D0020,D0038,D0043,D0071"
C0011466,"P00497,D0073,D0025,D0034,D0083"
C0011477,"P00100,D0036,D0061,D0047,D0022"
C0011483,"P00085,P00012,D0077,D0035,D0012"
C0011488,"P00060,D0037,D0055,D0096,D0071"
C0011492,"P00022,D0065,D0093,D0017,D0043"
C0011496,"P00368,P00426,D0092,D0020,D0074"
C0011505,"D0061,D0082,D0075,D0028,D0004"
C0011508,"P00456,D0057,D0037,D0023,D0020"
C0011513,"P00357,P00498,D0008,D0006,D0053"
C0011519,"D0081,D0086,D0080,D0030,D0054"
C0011521,"D0050,D0031,D0088,D0070,D0018"
C0011541,"P00261,P00378,D0094,D0040,D0031"
C0011542,"D0031,D0074,D0029,D0028,D0062"
C0011545,"P00290,D0093,D0033,D0014,D0020"
C0011546,"P00492,D0047,D0063,D0080,D0066"
C0011549,"P00193,D0041,D0068,D0077,D0056"
C0011551,"P00092,P00148,D0085,D0060,D0044"
C0011552,"D0081,D0033,D0040,D0054,D0068"
C0011558,"P00095,D0035,D0077,D0044,D0019"
C0011559,"D0047,D0038,D0004,D0089,D0009"
C0011563,"P00051,D0073,D0040,D0090,D0019"
C0011567,"P00321,D0091,D0035,D0059,D0018"
C0011574,"D0046,D0096,D0019,D0064,D0067"
C0011580,"D0024,D0031,D0082,D0056,D0090"
C0011585,"D0090,D0018,D0078,D0087,D0093"
C0011592,"P00447,D0011,D0031,D0069,D0055"
C0011597,"P00321,P00185,D0003,D0016,D0005"
C0011606,"D0064,D0048,D0099,D0046,D0029"
C0011613,"P00271,D0068,D0078,D0011,D0100"
C0011616,"P00197,D0030,D0032,D0002,D0047"
C0011624,"P00221,P00371,P00489,D0050,D0016"
C0011626,"D0096,D0012,D0009,D0052,D0011"
C0011627,"D0061,D0016,D0069,D0038,D0088"
C0011633,"P00210,P00070,D0033,D0038,D0003"
C0011641,"P00239,P00395,D0016,D0093,D0008"
C0011644,"D0048,D0010,D0079,D0012,D0008"
C0011645,"P00346,P00440,D0088,D0008,D0031"
C0011649,"D0016,D0036,D0047,D0069,D0007"
C0011652,"P00410,P00185,D0065,D0079,D0040"
C0011659,"D0035,D0096,D0086,D0073,D0030"
C0011678,"D0063,D0015,D0038,D0069,D0033"
C0011680,"D0095,D0083,D0085,D0031,D0019"
C0011689,"P00129,D0069,D0076,D0094,D0098"
C0011694,"P00255,D0029,D0041,D0094,D0052"
C0011698,"D0021,D0044,D0087,D0034,D0090"
C0011699,"D0003,D0017,D0084,D0098,D0074"
C0011711,"D0080,D0028,D0013,D0069,D0090"
C0011712,"P00311,P00180,D0087,D0002,D0100"
C0011717,"D0070,D0069,D0053,D0067,D0019"
C0011721,"P00037,D0003,D0013,D0069,D0047"
C0011722,"P00311,P00112,D0018,D0078,D0048"
C0011732,"P00170,P00186,D0079,D0092,D0050"
C0011733,"P00387,D0074,D0022,D0092,D0026"
C0011734,"P00340,D0098,D0065,D0060,D0036"
C0011751,"D0047,D0090,D0043,D0085,D0088"
C0011753,"D0067,D0098,D0078,D0012,D0030"
C0011757,"P00088,D0088,D0002,D0049,D0086"
C0011760,"P00385,D0050,D0037,D0062,D0006"
C0011763,"D0074,D0075,D0086,D0080,D0004"
C0011765,"D0094,D0084,D0032,D0015,D0082"
C0011766,"P00157,P00191,D0020,D0001,D0008"
C0011767,"P00345,P00106,D0081,D0045,D0087"
C0011772,"D0038,D0031,D0028,D0065,D0013"
C0011774,"D0070,D0017,D0035,D0093,D0077"
C0011786,"P00400,P00366,P00136,D0041,D0097"
C0011794,"D0050,D0074,D0025,D0099,D0072"
C0011795,"D0050,D0037,D0060,D0075,D0048"
C0011797,"P00165,P00474,P00287,D0072,D0036"
C0011799,"P00459,P00285,P00116,D0087,D0037"
C0011800,"P00335,P00409,D0018,D0004,D0025"
C0011805,"P00353,P00059,D0065,D0005,D0060"
C0011809,"D0069,D0078,D0044,D0080,D0058"
C0011814,"D0016,D0014,D0075,D0015,D0034"
C0011823,"D0065,D0039,D0071,D0099,D0088"
C0011826,"P00368,D0082,D0054,D0076,D0085"
C0011828,"D0024,D0066,D0073,D0010,D0045"
C0011831,"P00199,P00059,P00099,D0092,D0016"
C0011837,"P00312,D0079,D0018,D0007,D0006"
C0011839,"P00117,P00399,D0091,D0053,D0080"
C0011848,"D0070,D0093,D0042,D0064,D0098"
C0011851,"D0083,D0051,D0042,D0011,D0094"
C0011859,"P00287,D0096,D0050,D0072,D0014"
C0011861,"P00286,P00425,D0045,D0064,D0042"
C0011870,"D0058,D0100,D0053,D0074,D0093"
C0011882,"P00100,P00401,P00276,D0015,D0077"
C0011883,"P00435,D0063,D0031,D0057,D0015"
C0011885,"D0027,D0070,D0021,D0030,D0015"
C0011886,"D0021,D0079,D0036,D0033,D0028"
C0011900,"P00317,P00231,P00182,D0056,D0085"
C0011902,"D0084,D0030,D0041,D0033,D0054"
C0011904,"P00277,D0038,D0088,D0025,D0030"
C0011908,"D0025,D0002,D0086,D0098,D0010"
C0011929,"P00476,D0025,D0024,D0061,D0047"
C0011931,"D0022,D0023,D0083,D0034,D0037"
C0011935,"P00315,D0026,D0067,D0076,D0005"
C0011936,"D0025,D0002,D0083,D0040,D0031"
C0011938,"P00172,D0086,D0092,D0061,D0070"
C0011944,"P00414,D0019,D0024,D0016,D0028"
C0011947,"P00093,D0071,D0061,D0021,D0100"
C0011956,"P00202,D0078,D0035,D0084,D0004"
C0011964,"D0077,D0060,D0013,D0068,D0004"
C0011966,"D0086,D0043,D0090,D0060,D0012"
C0011973,"P00423,D0002,D0062,D0008,D0064"
C0011983,"P00284,D0055,D0093,D0084,D0038"
C0011984,"P00328,P00143,P00400,D0088,D0017"
C0011998,"P00354,D0081,D0043,D0027,D0045"
C0012001,"P00026,D0066,D0044,D0060,D0045"
C0012010,"P00349,D0064,D0005,D0041,D0040"
C0012011,"D0049,D0070,D0082,D0087,D0097"
C0012015,"D0065,D0001,D0011,D0023,D0085"
C0012017,"P00038,P00476,P00299,D0004,D0014"
C0012023,"D0066,D0053,D0092,D0046,D0069"
C0012030,"D0092,D0017,D0072,D0093,D0007"
C0012033,"P00025,D0071,D0092,D0016,D0048"
C0012034,"D0085,D0026,D0098,D0009,D0057"
C0012043,"D0030,D0007,D0056,D0063,D0015"
C0012045,"D0078,D0047,D0048,D0098,D0014"
C0012054,"P00102,P00173,P00328,D0080,D0030"
C0012057,"D0071,D0089,D0027,D0050,D0055"
C0012060,"P00201,P00106,D0074,D0006,D0099"
C0012061,"P00028,D0096,D0017,D0047,D0021"
C0012064,"D0079,D0013,D0045,D0062,D0056"
C0012065,"D0039,D0025,D0069,D0013,D0019"
C0012067,"D0028,D0004,D0049,D0031,D0071"
C0012074,"D0001,D0087,D0036,D0057,D0100"
C0012078,"P00302,D0079,D0008,D0073,D0007"
C0012079,"D0002,D0013,D0098,D0050,D0041"
C0012085,"P00102,P00329,P00304,D0049,D0086"
C0012087,"P00098,D0043,D0030,D0050,D0051"
C0012089,"P00003,P00451,D0090,D0005,D0057"
C0012091,"D0044,D0058,D0016,D0064,D0039"
C0012093,"D0050,D0015,D0066,D0067,D0084"
C0012095,"P00131,P00267,D0018,D0085,D0063"
C0012100,"P00022,P00443,D0054,D0048,D0087"
C0012103,"P00376,D0068,D0050,D0053,D0015"
C0012104,"P00240,P00338,P00334,D0080,D0024"
C0012105,"D0030,D0069,D0028,D0095,D0078"
C0012108,"D0038,D0048,D0019,D0031,D0090"
C0012111,"P00391,D0083,D0033,D0099,D0005"
C0012117,"D0089,D0022,D0027,D0074,D0011"
C0012120,"P00373,D0051,D0059,D0096,D0034"
C0012122,"P00469,D0100,D0044,D0020,D0036"
C0012125,"P00016,P00240,P00418,D0087,D0044"
C0012126,"D0080,D0034,D0033,D0013,D0055"
C0012139,"D0047,D0033,D0076,D0050,D0066"
C0012142,"D0007,D0051,D0023,D0018,D0078"
C0012148,"D0009,D0002,D0027,D0015,D0078"
C0012149,"D0050,D0084,D0029,D0036,D0026"
C0012152,"P00133,D0077,D0067,D0069,D0014"
C0012155,"P00346,P00396,P00314,D0052,D0046"
C0012158,"D0074,D0004,D0028,D0051,D0054"
C0012164,"P00164,D0010,D0050,D0005,D0009"
C0012167,"D0018,D0013,D0088,D0049,D0099"
C0012180,"P00369,P00433,D0007,D0015,D0041"
C0012187,"D0048,D0038,D0011,D0086,D0092"
C0012188,"P00452,P00116,D0060,D0062,D0092"
C0012190,"D0018,D0051,D0030,D0047,D0065"
C0012199,"P00259,P00030,P00267,D0008,D0025"
C0012218,"P00182,D0024,D0009,D0028,D0096"
C0012224,"P00435,D0045,D0088,D0096,D0091"
C0012234,"P00036,P00146,P00177,D0094,D0095"
C0012240,"D0013,D0089,D0096,D0074,D0073"
C0012241,"P00195,D0042,D0068,D0088,D0017"
C0012247,"P00279,P00317,D0052,D0008,D0073"
C0012260,"D0070,D0076,D0077,D0090,D0008"
C0012263,"D0039,D0006,D0083,D0075,D0088"
C0012265,"D0075,D0082,D0098,D0088,D0053"
C0012267,"D0084,D0094,D0039,D0058,D0019"
C0012278,"P00121,D0023,D0011,D0025,D0049"
C0012287,"P00022,D0069,D0075,D0062,D0087"
C0012288,"P00255,D0004,D0072,D0061,D0097"
C0012292,"P00295,P00438,P00241,P00305,D0064"
C0012295,"D0093,D0039,D0082,D0031,D0044"
C0012315,"D0022,D0093,D0068,D0002,D0067"
C0012316,"D0017,D0003,D0040,D0062,D0075"
C0012322,"P00112,D0098,D0076,D0092,D0037"
C0012326,"D0051,D0071,D0072,D0018,D0096"
C0012335,"P00265,D0027,D0099,D0024,D0001"
C0012336,"P00244,P00447,P00168,P00220,D0021"
C0012345,"D0035,D0005,D0045,D0059,D0094"
C0012349,"P00385,D0067,D0053,D0013,D0026"
C0012350,"D0035,D0041,D0067,D0077,D0060"
C0012355,"D0092,D0077,D0005,D0018,D0036"
C0012365,"P00428,D0089,D0084,D0012,D0038"
C0012367,"P00079,P00437,D0028,D0087,D0006"
C0012385,"P00329,P00299,D0012,D0071,D0088"
C0012386,"P00471,P00289,P00232,D0031,D0050"
C0012388,"D0076,D0064,D0019,D0058,D0026"
C0012390,"P00062,D0084,D0077,D0028,D0040"
C0012397,"D0047,D0093,D0090,D0021,D0041"
C0012398,"P00179,P00067,P00475,P00085,D0026"
C0012400,"P00122,P00391,D0098,D0077,D0021"
C0012403,"P00162,D0012,D0066,D0077,D0035"
C0012405,"D0054,D0030,D0032,D0027,D0021"
C0012406,"D0060,D0008,D0083,D0068,D0065"
C0012408,"D0079,D0022,D0096,D0091,D0032"
C0012417,"D0015,D0053,D0048,D0014,D0070"
C0012418,"P00123,P00363,P00436,P00330,D0050"
C0012430,"P00492,D0094,D0033,D0010,D0025"
C0012444,"P00466,D0004,D0059,D0093,D0082"
C0012455,"D0060,D0085,D0014,D0095,D0012"
C0012458,"P00128,D0035,D0076,D0039,D0080"
C0012462,"D0059,D0018,D0040,D0014,D0038"
C0012472,"D0012,D0047,D0074,D0083,D0019"
C0012483,"D0032,D0021,D0051,D0007,D0011"
C0012492,"P00457,D0002,D0059,D0068,D0055"
C0012493,"P00414,P00378,D0014,D0021,D0078"
C0012494,"D0095,D0019,D0082,D0017,D0008"
C0012504,"P00111,D0060,D0078,D0034,D0019"
C0012506,"P00250,D0070,D0010,D0084,D0016"
C0012507,"P00236,P00476,D0063,D0062,D0011"
C0012522,"P00311,D0014,D0064,D0012,D0002"
C0012523,"D0055,D0080,D0092,D0009,D0066"
C0012528,"D0036,D0003,D0082,D0085,D0026"
C0012530,"D0061,D0021,D0091,D0051,D0099"
C0012532,"D0047,D0034,D0005,D0038,D0054"
C0012533,"D0007,D0088,D0085,D0048,D0086"
C0012536,"P00138,P00164,D0041,D0092,D0067"
C0012540,"D0067,D0077,D0041,D0063,D0050"
C0012546,"D0086,D0054,D0033,D0014,D0010"
C0012550,"D0069,D0037,D0046,D0030,D0006"
C0012558,"D0054,D0044,D0064,D0034,D0059"
C0012559,"D0096,D0055,D0019,D0058,D0033"
C0012563,"D0014,D0093,D0052,D0095,D0090"
C0012567,"P00245,D0081,D0005,D0066,D0049"
C0012569,"P00469,D0052,D0051,D0049,D0037"
C0012572,"P00325,D0006,D0061,D0072,D0058"
C0012580,"D0050,D0014,D0003,D0054,D0057"
C0012585,"D0041,D0081,D0036,D0007,D0047"
C0012592,"P00273,P00434,D0045,D0082,D0035"
C0012595,"P00061,P00350,P00163,D0099,D0010"
C0012607,"P00055,D0032,D0045,D0069,D0013"
C0012610,"P00102,P00016,D0072,D0029,D0075"
C0012611,"D0066,D0071,D0056,D0070,D0005"
C0012614,"D0044,D0092,D0040,D0065,D0066"
C0012615,"P00344,D0026,D0042,D0014,D0083"
C0012620,"D0013,D0020,D0044,D0037,D0001"
C0012625,"P00255,D0058,D0051,D0004,D0024"
C0012631,"P00317,P00286,P00009,D0093,D0023"
C0012635,"P00423,D0041,D0065,D0020,D0090"
C0012643,"P00375,P00136,P00387,P00484,D0057"
C0012645,"P00418,P00232,D0050,D0028,D0074"
C0012646,"D0066,D0093,D0037,D0055,D0034"
C0012650,"P00403,D0040,D0037,D0011,D0004"
C0012658,"D0004,D0020,D0085,D0098,D0079"
C0012660,"P00418,P00024,P00134,D0020,D0100"
C0012664,"P00017,P00008,D0073,D0014,D0023"
C0012668,"D0015,D0095,D0088,D0078,D0050"
C0012670,"P00265,P00492,D0022,D0067,D0028"
C0012674,"D0100,D0007,D0094,D0086,D0065"
C0012681,"P00372,P00454,D0055,D0004,D0036"
C0012690,"D0052,D0087,D0080,D0061,D0016"
C0012702,"D0081,D0034,D0055,D0043,D0074"
C0012712,"P00386,D0010,D0008,D0047,D0054"
C0012713,"D0030,D0081,D0038,D0058,D0042"
C0012731,"P00342,D0047,D0041,D0004,D0100"
C0012734,"D0090,D0074,D0085,D0034,D0096"
C0012741,"D0020,D0002,D0082,D0016,D0100"
C0012746,"P00265,P00279,P00208,D0011,D0028"
C0012752,"P00234,P00276,P00236,D0083,D0059"
C0012754,"P00246,D0095,D0088,D0001,D0055"
C0012755,"P00340,D0095,D0052,D0035,D0086"
C0012759,"P00279,P00301,D0047,D0016,D0086"
C0012760,"P00239,D0075,D0086,D0003,D0098"
C0012767,"P00019,D0059,D0082,D0076,D0057"
C0012768,"P00290,P00300,D0045,D0015,D0061"
C0012770,"D0061,D0057,D0073,D0002,D0095"
C0012784,"P00020,P00143,P00004,D0050,D0092"
C0012786,"D0029,D0082,D0015,D0040,D0037"
C0012788,"P00065,P00006,D0030,D0016,D0070"
C0012789,"P00165,P00317,D0012,D0079,D0088"
C0012792,"P00411,P00142,P00182,P00217,D0082"
C0012793,"D0095,D0014,D0039,D0092,D0012"
C0012798,"D0004,D0035,D0097,D0027,D0061"
C0012800,"D0002,D0094,D0071,D0051,D0076"
C0012802,"P00465,P00462,P00018,D0025,D0053"
C0012807,"D0037,D0036,D0059,D0043,D0003"
C0012808,"D0064,D0043,D0059,D0075,D0085"
C0012810,"P00242,D0086,D0012,D0055,D0021"
